customerID,gender,SeniorCitizen,MaritalStatus,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,InternationalPlan,VoiceMailPlan,NumbervMailMessages,TotalDayMinutes,TotalDayCalls,TotalEveMinutes,TotalEveCalls,TotalNightMinutes,TotalNightCalls,TotalIntlMinutes,TotalIntlCalls,CustomerServiceCalls,TotalCall,TotalRevenue,churn
0386-CWRGM,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,23,160.0,104,189.4,64,229.9,118,10.4,7,1,294,967.9,0
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,33,96.6,59,315.4,98,163.3,117,6.2,4,4,282,139.4,1
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,237.9,125,247.6,93,208.9,68,13.9,4,1,291,70.5,1
0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,No,0,160.0,133,215.3,98,188.9,87,9.1,4,0,322,7589.8,0
0396-HUJBP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,24,135.9,60,233.2,78,210.6,121,9.4,4,1,264,44.4,0
0396-UKGAI,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,233.7,114,207.9,109,212.7,101,12.0,2,2,328,1284.2,0
0397-ZXWQF,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,170.7,101,240.2,82,119.0,112,11.4,4,2,301,1431,0
0404-AHASP,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,No,0,62.9,81,231.0,64,168.9,121,8.5,5,1,272,1421.9,0
0410-IPFTY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,No,0,242.5,110,162.3,140,184.1,86,7.8,3,4,343,2674.2,0
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,No,No,0,128.7,126,117.6,94,198.4,132,10.8,5,0,357,3175.9,0
0415-MOSGF,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,228.6,117,132.8,123,227.2,124,10.1,2,9,375,44.4,1
0419-YAAPX,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,No,0,169.3,111,139.5,69,197.0,87,12.0,3,0,270,4298,0
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,Yes,21,64.6,98,176.1,86,244.8,84,0.0,0,2,270,296,0
0423-UDIJQ,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,No,Yes,29,225.4,79,187.1,112,281.1,112,12.9,3,1,307,447.9,0
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,288.8,86,175.9,87,215.4,106,9.5,2,0,281,20.9,0
0428-AXXLJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,No,0,203.2,99,235.8,131,224.9,112,15.1,6,2,350,516.3,0
0428-IKYCP,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,26,220.5,94,239.5,126,254.3,109,5.9,9,2,340,1850.7,1
0431-APWVY,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,No,0,303.9,106,232.2,54,147.1,76,5.8,3,1,240,2599,1
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,No,Yes,23,283.2,130,162.6,74,177.7,104,7.2,6,1,315,237.7,0
0434-CSFON,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,30,262.8,114,215.8,130,154.8,88,7.8,2,0,334,4707.1,0
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,174.5,98,180.2,103,179.0,89,10.7,2,2,294,1294.6,0
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No,No,0,138.9,65,208.9,109,232.4,82,9.2,3,2,261,3753.2,0
0440-UEDAI,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,No,0,240.1,115,180.4,91,133.4,122,8.0,6,3,337,5042.8,0
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,153.1,102,234.1,77,329.2,74,9.9,9,3,265,1036,0
0454-OKRCT,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,No,0,179.2,77,210.7,99,276.9,58,9.2,6,2,242,2651.1,0
0455-XFASS,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,59.5,103,257.2,106,208.3,86,11.1,6,0,301,200.2,1
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No,Yes,39,211.9,40,274.4,76,210.5,139,5.4,4,1,260,5435,0
0461-CVKMU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,No,0,245.2,91,217.2,92,243.1,128,13.9,6,0,317,1900.3,1
0463-WZZKO,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No,Yes,26,244.9,150,118.0,138,236.0,91,15.2,4,2,385,67.1,0
0463-ZSDNT,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,No,0,127.8,67,181.6,112,197.3,63,15.9,2,2,246,503.3,0
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),Yes,No,0,235.6,131,194.8,107,170.6,93,8.6,4,1,336,1460.9,0
0468-YRPXN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,No,0,152.6,97,208.9,85,119.1,99,5.0,10,1,292,2807.1,1
0479-HMSWA,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,Yes,19,132.7,94,204.6,101,154.7,78,12.9,7,3,283,2715.3,0
0480-BIXDE,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,175.5,86,205.1,78,245.2,100,17.8,3,4,271,1743.1,1
0484-FFVBJ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,Yes,35,217.1,92,220.8,134,249.5,93,8.0,5,2,326,2011,0
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,218.0,86,184.0,94,240.5,110,6.4,8,3,301,225.8,0
0487-CRLZF,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No,0,177.2,91,228.7,105,194.3,113,8.9,3,2,314,3721.9,0
0487-VVUVK,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,144.8,84,164.9,141,231.5,75,8.2,4,2,306,477.6,0
0489-WMEMG,Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,No,No,0,124.8,114,133.0,121,160.3,85,10.6,7,3,330,1119.4,0
0495-RVCBF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,279.5,118,203.2,113,174.2,101,10.7,4,2,338,79.7,1
0496-AHOOK,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No,No,0,98.0,99,240.7,62,254.8,123,10.5,4,0,288,1712.9,0
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,194.4,94,186.7,95,223.3,90,10.8,5,3,287,1397.7,0
0506-LVNGN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,No,0,143.2,80,88.1,94,233.2,135,8.8,7,4,320,349.7,1
0506-YLVKJ,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,205.2,115,184.8,137,176.1,115,7.0,6,0,373,917.5,0
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,148.6,106,210.8,65,203.7,86,10.0,2,2,261,135.8,0
0508-SQWPL,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,No,0,139.6,92,250.2,115,158.1,79,10.8,4,1,291,1087.7,0
0513-RBGPE,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),Yes,No,0,236.3,91,152.8,130,160.3,98,11.2,8,3,330,2278.8,0
0516-OOHAR,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),No,No,0,198.3,80,187.0,89,133.5,96,16.6,4,2,271,2799,0
0516-QREYC,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,168.0,116,192.4,94,166.5,98,10.1,3,2,313,460,0
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,No,No,0,232.6,96,253.4,117,154.0,101,10.5,9,1,324,5755.8,0
0516-VRYBW,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,131.1,129,160.5,94,206.9,88,5.6,9,5,325,390.9,1
0516-WJVXC,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,No,Yes,32,322.4,92,283.2,107,209.5,111,6.7,3,1,314,308.3,1
0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,No,0,106.6,76,147.4,89,235.8,113,9.6,8,2,288,442.6,0
0536-BGFMZ,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,25,194.6,84,119.9,103,175.5,75,13.1,2,2,266,563.1,0
0536-ESJEP,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,Yes,23,153.6,93,216.9,88,161.3,91,12.6,3,2,277,4191.5,0
0541-FITGH,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,No,No,0,203.4,81,167.7,110,132.0,124,9.2,5,2,322,113.1,0
0547-HURJB,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,No,0,207.7,85,196.7,112,261.7,83,6.8,3,1,284,235.8,0
0550-DCXLH,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,No,No,0,233.3,65,209.8,93,210.6,109,9.1,4,1,272,931.6,0
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,0,206.5,92,176.2,152,232.8,115,12.4,5,5,369,4049,0
0557-ASKVU,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,No,0,183.0,112,72.9,99,181.8,78,9.5,19,0,308,957.1,0
0559-CKHUS,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,138.9,111,211.6,102,179.5,91,10.8,3,1,308,521.8,0
0567-GGCAC,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No,No,0,116.1,101,201.8,99,181.9,103,11.6,5,0,308,438.9,0
0570-BFQHT,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No,No,0,154.6,112,184.2,105,217.4,102,12.6,5,2,326,653.9,0
0575-CUQOV,Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,No,0,145.6,102,230.9,87,181.5,86,11.4,7,1,283,5867,0
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,No,No,0,229.6,78,205.7,108,166.2,91,10.8,2,0,279,1845.9,1
0581-BXBUB,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,No,0,199.2,111,175.1,83,210.6,84,10.2,2,3,283,317.8,0
0582-AVCLN,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,36,201.9,93,156.3,75,131.3,92,13.7,5,0,265,743.1,0
0585-EGDDA,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,243.7,124,60.0,90,189.0,129,11.3,2,0,345,3168.8,0
0587-DMGBH,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,255.1,124,230.6,110,218.0,69,8.5,5,3,311,365.6,1
0594-UFTUL,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,169.4,102,184.9,144,234.3,89,2.0,7,1,343,252,0
0596-BQCEQ,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,294.2,100,232.5,53,195.0,64,9.0,1,0,218,6283.3,1
0599-XNYDO,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,25,163.7,78,113.2,112,134.1,118,9.9,3,3,314,1540.4,0
0602-DDUML,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,No,No,0,194.0,118,242.0,114,146.3,108,12.1,4,1,345,3894.4,0
0603-OLQDC,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No,Yes,38,209.8,130,196.6,84,233.0,79,7.0,7,1,301,837.5,0
0604-THJFP,Female,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,No,0,217.1,76,205.2,100,185.7,91,9.4,3,2,272,4542.4,0
0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,Yes,27,198.7,127,249.0,105,173.2,124,12.5,5,1,362,1013.2,0
0611-DFXKO,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No,No,0,167.8,72,211.0,99,153.5,109,10.5,6,4,290,1820.5,1
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,208.0,69,95.1,94,178.5,129,8.0,11,1,304,1401.4,0
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,118.4,126,249.3,97,227.0,56,13.6,3,5,287,2068.6,1
0619-OLYUR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,No,0,240.3,130,162.5,83,231.9,136,11.9,3,0,352,8071.1,0
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,No,Yes,33,299.5,83,163.4,84,146.7,88,11.6,5,0,260,1028.9,0
0620-XEFWH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,33,200.1,108,188.9,122,205.1,90,15.5,4,0,324,84.2,0
0621-CXBKL,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,23,149.7,112,162.5,118,220.3,115,7.6,2,3,350,1005.7,0
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,30,230.1,108,287.6,76,177.1,85,6.9,3,2,274,5029.1,0
0621-TSSMU,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,83.2,74,190.6,104,150.5,79,10.7,7,1,265,1126.8,0
0621-TWIEM,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,245.2,87,254.1,83,239.4,91,7.5,4,0,265,402.6,1
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,159.1,100,202.5,90,233.1,96,11.5,6,2,294,48.5,0
0625-AFOHS,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,33,184.2,111,312.6,89,264.0,55,12.2,4,1,260,558.8,0
0640-YJTPY,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,Yes,19,180.1,106,127.5,92,237.4,118,7.5,3,0,319,1493.8,0
0641-EVBOJ,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,No,0,72.8,107,186.4,103,175.3,110,10.5,4,3,327,214.4,0
0644-OQMDK,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,24,232.9,90,152.1,94,344.3,82,10.7,6,1,273,293.9,0
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,150.5,92,120.3,95,271.2,96,9.0,2,1,286,1359.5,0
0654-PQKDW,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,24,93.5,112,183.4,128,240.7,133,9.9,3,0,376,4263.5,0
0655-YDGFJ,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No,No,0,235.7,79,136.9,85,220.9,97,13.3,10,1,272,1323.7,0
0661-KQHNK,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,Yes,19,155.7,104,185.4,118,192.7,116,8.2,2,3,343,105.5,0
0661-WCQNQ,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),No,Yes,31,100.1,54,246.3,97,255.0,131,5.9,3,0,285,1292.2,0
0666-UXTJO,Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,No,0,163.4,83,249.3,119,249.7,90,9.8,4,7,303,2874.5,0
0670-KDOMA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,40,231.9,56,211.8,91,268.5,74,12.3,3,2,226,20.3,0
0673-IGUQO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,179.2,111,175.2,130,228.6,92,9.9,6,2,341,20.5,0
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,Yes,33,137.8,95,235.5,128,268.1,70,11.0,6,2,301,54.7,0
0678-RLHVP,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,No,Yes,29,164.1,111,219.1,96,220.3,108,12.3,9,0,324,5682.3,0
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,137.8,120,225.8,110,145.2,95,10.2,6,1,332,69.3,1
0679-TDGAK,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,No,Yes,28,95.0,94,291.2,73,159.6,114,10.0,2,2,285,4025.6,0
0682-USIXD,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,Yes,36,190.3,115,256.6,78,214.9,145,3.8,4,1,343,1818.9,0
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,174.7,151,148.0,56,168.2,109,15.8,3,6,325,95,1
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,No,0,184.5,118,224.0,95,180.5,82,11.6,3,1,299,4433.3,0
0689-NKYLF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,No,0,324.7,48,236.4,82,187.6,78,13.1,5,0,213,1060.6,1
0690-SRQID,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,190.9,62,226.6,53,230.1,96,7.8,3,2,216,67.6,0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,No,0,251.8,72,205.7,126,275.2,109,9.8,7,2,316,5000.2,1
0696-UKTOX,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,No,No,0,134.8,94,204.1,106,238.4,109,6.7,8,1,318,1312.5,0
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,No,0,187.0,65,141.4,128,238.2,108,10.0,8,2,311,577,0
0704-VCUMB,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,Yes,24,176.1,109,159.4,81,269.1,94,12.1,9,0,293,1278.8,0
0722-SVSFK,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,122.8,89,211.3,104,261.4,91,10.7,2,2,288,715,1
0730-KOAVE,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,No,0,178.7,81,233.7,74,131.9,120,9.1,4,1,280,2679.7,0
0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,No,0,190.0,109,258.2,84,181.5,102,6.3,6,0,301,1090.7,0
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,No,0,161.9,100,230.1,138,148.8,78,10.2,11,3,330,1270.3,0
